CUSTOMERID,SANumber,isActive,AMB
L-8856584,BRSAS1002,1,4747094
L-4747692,OLSAS1690,1,903360
L-8655806,OLSAS1254,1,318017
L-4138680,OLSAS3120,1,3479131
L-3952601,BRSAS3501,1,3131220
L-4771778,BRSAS7282,1,1039333
L-8779967,BRSAS1146,1,2131400
L-1978255,OLSAS4668,1,2017422
L-3778154,OLSAS8516,1,4013678
L-5184949,BRSAS2994,1,2938957
L-8950429,OLSAS4780,1,2278615
L-1175737,BRSAS3224,1,5288093
L-4745602,BRSAS9708,1,3902592
L-6132496,OLSAS4332,1,3583178
L-9167778,BRSAS5356,1,1036101
L-1328661,OLSAS4355,1,4388301
L-4452894,BRSAS8472,1,4984573
L-7475735,BRSAS9852,1,6827271
L-2986894,OLSAS6425,1,4630964
L-8707461,BRSAS3334,1,5869242
L-6627008,OLSAS1870,1,1601814
L-3272981,BRSAS4692,1,8357774
L-3919085,OLSAS3946,1,3822795
L-4973704,BRSAS7896,1,3821988
L-6590178,BRSAS5740,1,6962081
L-7378379,OLSAS5246,1,517792
L-9156695,BRSAS8239,1,1061055
L-8891561,OLSAS2554,1,3095396
L-9081907,BRSAS1583,1,731590
L-9518007,OLSAS1006,1,4366299
L-6547777,BRSAS7881,1,4048666
L-5864078,BRSAS7236,1,497837
L-1197991,BRSAS9994,1,3784576
L-4459336,BRSAS3638,1,1187864
L-8910164,OLSAS3711,1,3821078
L-5249144,BRSAS1069,1,3066756
L-7135485,BRSAS1186,1,2172153
L-7355026,BRSAS8948,1,8237697
L-1457888,BRSAS1483,1,9261560
L-1740820,BRSAS3864,1,1656063
L-7031701,BRSAS4054,1,5661159
L-3653270,BRSAS1683,1,9483864
L-3852549,OLSAS8955,1,2368522
L-9007049,BRSAS1767,1,7346855
L-8808791,OLSAS5482,1,2467490
L-1419500,BRSAS2230,1,1005088
L-4236364,BRSAS8419,1,5580041
L-3923773,BRSAS5814,1,1688855
L-5638750,BRSAS8679,1,8308839
L-6570174,BRSAS9615,1,3132945
L-8035192,OLSAS4924,1,3842606
L-6648650,OLSAS9125,1,3782560
L-9471914,OLSAS9361,1,4950725
L-7660622,OLSAS6011,1,4716086
L-4018081,BRSAS3483,1,6842303
L-9980711,BRSAS1515,1,566368
L-7349424,OLSAS3075,1,3707036
L-3977100,BRSAS7224,1,2620572
L-9799603,BRSAS1725,1,6392243
L-4808793,OLSAS6376,1,1161178
L-8898030,OLSAS1579,1,2816727
L-6423898,OLSAS1138,1,3144993
L-1943817,OLSAS2413,0,4921019
L-2149127,OLSAS5587,1,3393653
L-9418671,BRSAS9500,1,2274391
L-2769315,BRSAS8050,1,4438442
L-3076346,BRSAS8878,1,7793876
L-5212640,BRSAS8066,1,7872808
L-5543255,OLSAS4250,1,1439004
L-5389109,BRSAS8094,1,7991283
L-7563661,OLSAS5898,1,2993314
L-3672988,OLSAS9565,1,4325828
L-6969638,OLSAS6614,1,4054497
L-4117410,BRSAS6805,1,3657726
L-8922632,OLSAS6655,1,839186
L-1549917,OLSAS9741,1,3599237
L-5281229,BRSAS9564,1,7748211
L-2969136,BRSAS7332,1,4065477
L-5776602,OLSAS2334,1,1875815
L-8871611,BRSAS3484,1,1946523
L-8253876,OLSAS9585,1,2405019
L-6230043,OLSAS1365,0,4724698
L-6278526,BRSAS6733,1,3370415
L-3960173,BRSAS5123,1,968074
L-5528083,BRSAS8614,1,2244423
L-1327786,BRSAS3961,1,7755491
L-3029199,BRSAS1339,1,904247
L-7963126,BRSAS8312,1,7508361
L-9670558,BRSAS4975,1,3686405
L-1876293,OLSAS3250,1,4814953
L-2818591,OLSAS7152,1,299031
L-7422611,BRSAS9836,1,8300948
L-5480007,BRSAS2292,1,8084273
L-2434897,BRSAS1030,1,3965996
L-8047610,BRSAS9078,1,5234907
L-1678643,BRSAS3581,1,5873476
L-3181301,OLSAS6785,1,750458
L-7049592,BRSAS4682,1,4356240
L-8060262,BRSAS1147,1,694780
L-3553636,OLSAS2585,1,4698468
L-3569299,OLSAS3240,1,567619
L-7736731,BRSAS3486,1,6939244
L-9991532,BRSAS5080,1,2560390
L-6668766,OLSAS7359,1,1168107
L-1475282,BRSAS9019,1,2482440
L-3158481,BRSAS2365,1,4109884
L-2990084,OLSAS7170,1,4254018
L-6944627,OLSAS4481,1,171867
L-5362202,OLSAS6794,1,803900
L-7541664,OLSAS9190,1,4515335
L-5252799,OLSAS2238,1,4083549
L-7684012,OLSAS5393,1,4098321
L-9803371,BRSAS1285,1,7577863
L-2116920,BRSAS9457,1,744956
L-5653100,BRSAS9196,1,3528385
L-6353724,BRSAS8815,1,4956339
L-2688429,BRSAS3380,1,5859806
L-4760060,BRSAS7686,1,9976764
L-7677376,BRSAS5165,1,5180797
L-9321659,OLSAS7909,1,4165945
L-2212119,BRSAS3872,1,5287421
L-8996992,OLSAS9034,1,4676008
L-1796325,BRSAS6325,1,4621827
L-8527717,BRSAS6498,1,1905877
L-4395831,OLSAS1476,1,4198453
L-3122743,BRSAS6966,1,8714106
L-3634350,BRSAS1306,1,7203645
L-3394305,BRSAS8130,1,2383024
L-3001248,BRSAS9198,1,1954937
L-9068765,BRSAS9290,1,1391984
L-5297552,BRSAS4911,1,3210484
L-7117691,BRSAS9377,1,3605800
L-7226316,OLSAS4730,1,252267
L-9105455,OLSAS5564,1,3111244
L-2931756,OLSAS1727,1,1260620
L-4224290,BRSAS5116,1,258719
L-1966752,OLSAS4079,1,4117561
L-2056336,BRSAS1544,1,306333
L-3378923,BRSAS2535,1,4865428
L-7260150,OLSAS8318,1,2927863
L-1321330,OLSAS4172,1,3306447
L-6339874,BRSAS2175,1,390396
L-2481209,OLSAS1402,1,1002644
L-7213178,BRSAS5804,1,7652371
L-6035944,OLSAS8612,1,2829867
L-5314068,BRSAS9493,1,1907695
L-3394467,OLSAS5184,1,468346
L-4887291,BRSAS7712,1,3073001
L-9892009,BRSAS7863,1,3732691
L-2095448,BRSAS5334,1,6827529
L-5490736,BRSAS2914,1,8774750
L-9331963,BRSAS7336,1,5084130
L-9615962,BRSAS9437,1,3696837
L-6826125,OLSAS2707,1,1117996
L-9666309,BRSAS2508,1,5264397
L-2485880,BRSAS2340,1,3806629
L-3413607,OLSAS4885,1,2253750
L-2589335,BRSAS2481,0,8432456
L-8049846,OLSAS8671,1,3339510
L-9864592,OLSAS3591,1,2047211
L-6207125,BRSAS7927,1,1311535
L-2058732,OLSAS1228,1,1101179
L-4512779,OLSAS3559,1,783899
L-7073259,OLSAS9313,1,3502126
L-7594397,OLSAS1217,1,3118273
L-1889915,BRSAS8452,0,4923782
L-3271467,BRSAS3968,0,7883789
L-3734092,BRSAS2270,1,4836617
L-6700712,BRSAS7808,1,6942543
L-6967368,BRSAS9107,1,8865151
L-9290759,BRSAS1272,1,6216934
L-4341361,BRSAS5645,1,7826125
L-2956470,BRSAS2537,1,9990119
L-1211095,BRSAS5859,1,8107849
L-7839573,OLSAS2035,1,1464077
L-4591232,OLSAS4851,1,1338412
L-4603177,BRSAS8782,1,4583613
L-5457351,BRSAS4604,1,3808664
L-1196914,OLSAS1681,1,1172096
L-1480996,BRSAS8280,1,486844
L-5455655,OLSAS3274,1,2874384
L-8396577,BRSAS7848,1,852979
L-4407878,BRSAS5560,1,384367
L-3323821,BRSAS8159,1,8640340
L-6127994,BRSAS1640,1,4524401
L-5826083,OLSAS4727,1,3448776
L-1868731,OLSAS8765,1,1184092
L-2659408,BRSAS2161,1,773503
L-2818035,BRSAS7142,1,6661881
L-8484331,OLSAS8240,1,4501026
L-7206851,OLSAS7633,1,356911
L-8016915,BRSAS8814,1,5198371
L-7008174,BRSAS1388,1,4399616
L-3310264,OLSAS5162,1,3820879
L-7760893,BRSAS3117,1,8477554
L-4036560,OLSAS2821,1,443587
L-1139810,OLSAS9464,1,2277861
L-3678705,BRSAS8355,1,4481688
L-3645261,OLSAS7001,1,4389914
L-7043830,BRSAS8557,1,366201
L-5413475,BRSAS7383,1,7220504
L-7616397,OLSAS2667,1,397372
L-4350319,BRSAS8059,1,8818968
L-1648948,OLSAS3106,1,3981182
L-5608914,OLSAS7947,1,4761786
L-7210058,OLSAS7725,1,1148682
L-4016204,BRSAS9300,1,6086579
L-2005346,OLSAS9207,1,1011107
L-8340501,OLSAS5831,1,2720896
L-5523264,BRSAS3265,1,6041863
L-3819847,OLSAS9132,1,2298983
L-3367016,OLSAS2915,1,2370353
L-8931842,OLSAS5119,0,648388
L-4385823,BRSAS6277,1,6633025
L-5492557,OLSAS5218,1,1791778
L-2944803,BRSAS6057,1,778051
L-4612303,OLSAS6769,1,3105558
L-9784876,BRSAS2089,1,9035409
L-9931531,BRSAS7973,1,3165655
L-2294427,BRSAS2980,1,5358074
L-3256890,OLSAS8158,1,4833495
L-8264664,OLSAS2151,1,4181295
L-1664512,BRSAS3886,1,1109424
L-1310235,BRSAS5735,1,2293757
L-7393633,OLSAS7104,1,2340687
L-2768564,OLSAS8821,1,2432307
L-2794710,OLSAS6505,1,2955263
L-5928485,BRSAS9912,1,7227675
L-5194056,OLSAS2349,1,1841940
L-5362699,OLSAS5864,1,1305928
L-2072529,OLSAS4958,1,693615
L-9212251,BRSAS8835,1,355716
L-1347477,BRSAS8691,1,6411965
L-6417227,BRSAS4906,1,5658262
L-5448395,BRSAS7252,1,2021582
L-8879824,BRSAS4195,1,8036525
L-6317487,OLSAS2546,1,2022828
L-9656235,OLSAS4441,1,474448
L-4180794,BRSAS5581,1,5857662
L-1740285,OLSAS1120,1,1297132
L-1926163,OLSAS9530,1,4600770
L-5990485,OLSAS5515,1,4743559
L-6298761,OLSAS6775,1,1399670
L-9739685,BRSAS9762,1,6886348
L-2509300,OLSAS8548,1,4171209
L-3641625,OLSAS8452,1,4695326
L-3233792,BRSAS7951,1,5697136
L-8062962,OLSAS3592,1,2008075
L-7099945,BRSAS3452,1,8806505
L-4316525,BRSAS7092,0,7654196
L-4066658,OLSAS9584,0,2394002
L-1921351,BRSAS9309,1,2774096
L-1779029,BRSAS8055,1,1139702
L-2325704,BRSAS3034,1,7711613
L-1697531,BRSAS3226,1,9749026
L-3897298,BRSAS9677,1,7184206
L-7383793,BRSAS8982,1,5493892
L-2170315,BRSAS3543,1,1155316
L-9849072,BRSAS9622,1,6038541
L-9375363,OLSAS6428,1,1039971
L-1249409,OLSAS2499,1,558282
L-8793651,OLSAS9832,1,3269064
L-8817152,OLSAS2859,1,3988829
L-5679184,BRSAS8513,1,8063592
L-9406451,OLSAS6439,1,2714268
L-3732176,BRSAS2351,0,9322711
L-3251526,OLSAS7443,1,1317692
L-2679353,OLSAS1561,1,2488531
L-5874475,BRSAS7146,1,4087462
L-2886970,BRSAS4353,1,8736146
L-5142435,OLSAS6795,1,222442
L-2903670,OLSAS2123,1,2372572
L-2858412,OLSAS6848,1,4068945
L-1287379,BRSAS5261,1,5798382
L-4579215,OLSAS7544,1,1939441
L-4655332,OLSAS3611,1,919344
L-1246497,OLSAS3850,1,3627311
L-2654762,BRSAS3723,1,5352800
L-8932515,OLSAS6072,1,2478295
L-2967308,OLSAS6480,1,4383165
L-8523061,OLSAS5838,1,1710580
L-7084643,OLSAS4880,1,440729
L-4954768,OLSAS2658,1,1753794
L-6838354,BRSAS7663,1,9241555
L-7581984,BRSAS9323,1,8893236
L-4636994,BRSAS4491,1,5434081
L-6379765,BRSAS8006,1,1227248
L-4287782,OLSAS7323,1,4946961
L-4718595,BRSAS5908,1,8116265
L-8255469,BRSAS2040,1,5797846
L-7279656,BRSAS9635,1,3674408
L-2996545,BRSAS2702,1,2069584
L-2203859,BRSAS1145,1,7899479
L-4587798,BRSAS3550,1,9601829
L-6573958,OLSAS5457,1,1540440
L-6347520,BRSAS6413,1,8642256
L-4223215,BRSAS2170,1,285326
L-8587922,OLSAS8558,1,3782374
L-7995831,BRSAS8515,1,6257134
L-5966055,OLSAS9412,1,3128117
L-9828734,BRSAS5372,1,3032775
L-5129635,BRSAS9874,1,110876
L-5100938,OLSAS7340,1,1967866
L-6977623,BRSAS5099,0,7893980
L-6920465,OLSAS1806,1,3596460
L-9537757,BRSAS4702,1,2389633
L-8930511,BRSAS8220,1,3548589
L-7914942,OLSAS6867,1,844084
L-3424359,OLSAS6605,1,2212618
L-9675107,OLSAS6460,1,1561447
L-8825836,BRSAS6040,1,2069951
L-1155052,OLSAS3141,1,3184598
L-5699328,BRSAS8042,1,9903205
L-7903809,BRSAS1866,1,5893818
L-2649035,BRSAS2378,1,5379130
L-3129464,OLSAS3590,1,3859090
L-6379115,OLSAS3152,1,2943584
L-8871411,OLSAS1915,1,3808306
L-2941311,OLSAS4070,1,3000419
L-7391190,BRSAS7101,1,9921669
L-1785069,OLSAS3082,1,3865064
L-8880086,OLSAS4207,1,4192874
L-2942045,OLSAS8256,1,2535488
L-5248901,BRSAS8056,1,2292263
L-3086716,BRSAS4907,1,2982102
L-5555196,OLSAS1161,1,4688641
L-8866179,OLSAS7046,1,4987462
L-7863461,BRSAS4240,1,7790188
L-1258471,BRSAS5367,1,4604380
L-6521383,OLSAS6289,1,326321
L-8040052,BRSAS6520,1,9932528
L-9107812,BRSAS4265,1,1768375
L-7823402,BRSAS6348,1,2908138
L-6185426,BRSAS3730,1,4095049
L-7898593,BRSAS5584,1,8451866
L-5320041,OLSAS5298,0,2494121
L-3953717,BRSAS5954,1,9774573
L-3060732,BRSAS8637,1,5509882
L-3987054,OLSAS4943,1,3483087
L-3063568,BRSAS5066,1,1634154
L-3776470,BRSAS2993,1,4643929
L-3384558,BRSAS7162,1,9672673
L-1665869,BRSAS8368,1,460252
L-7095403,OLSAS6389,1,877683
L-8908955,OLSAS4062,1,3323784
L-9024564,OLSAS4849,1,4202851
L-7029303,BRSAS1479,1,4695104
L-4395578,BRSAS9793,1,8068818
L-7918447,OLSAS5893,1,2328526
L-7753270,OLSAS7598,1,1541610
L-5417334,OLSAS3447,1,970883
L-4468135,BRSAS6205,1,9381580
L-3256753,OLSAS6578,1,248967
L-5260648,BRSAS3986,1,4150438
L-2103430,OLSAS8683,1,497326
L-3400375,OLSAS5965,1,3110105
L-8667640,OLSAS9222,1,1537758
L-4286625,BRSAS9243,0,7645277
L-3005490,OLSAS1742,1,4792365
L-6708335,BRSAS3607,1,6379768
L-3111584,OLSAS1772,1,4719351
L-4644987,BRSAS3083,1,1581058
L-9986376,BRSAS5966,1,808575
L-8158274,BRSAS2054,1,674728
L-9876264,BRSAS3545,1,492482
L-9402515,BRSAS3230,1,9958420
L-2357903,OLSAS1036,1,3697116
L-6302948,BRSAS6056,1,3623328
L-5673032,BRSAS7175,1,3074857
L-8205104,BRSAS7352,1,6993713
L-7122282,BRSAS2051,1,4024528
L-4878884,BRSAS4032,1,6575158
L-1620372,BRSAS2081,1,3287932
L-3551737,BRSAS6706,1,8626733
L-2592226,OLSAS4861,1,4266831
L-8848957,OLSAS4539,0,882845
L-1349956,OLSAS2006,1,3629792
L-2943781,BRSAS6801,1,5775415
L-6681189,BRSAS4172,1,4228648
L-6153058,BRSAS4984,0,749519
L-2961760,OLSAS7612,1,3226405
L-9913237,BRSAS4756,1,7785690
L-3741078,BRSAS8499,1,6142643
L-4744672,OLSAS6551,1,4306383
L-5446337,BRSAS6001,1,4367002
L-7911368,BRSAS8132,1,1015990
L-8836767,OLSAS7527,1,3512685
L-4707376,OLSAS3543,1,226689
L-8563371,OLSAS5689,1,3739333
L-2972621,BRSAS4551,1,3476222
L-1579678,OLSAS5410,1,1586733
L-5961617,BRSAS3204,1,9957873
L-9848716,BRSAS1489,1,4400293
L-8166773,OLSAS7639,1,3051033
L-1600637,BRSAS5154,1,4390649
L-7248639,OLSAS8416,1,1233712
L-4196494,OLSAS6083,1,2122800
L-2283995,BRSAS5708,1,2347867
L-3678671,BRSAS7981,1,9011565
L-5370384,BRSAS1478,1,8763334
L-5322301,BRSAS2168,1,8810643
L-1897473,BRSAS3349,1,5522907
L-2008456,BRSAS1202,1,5899660
L-9837544,BRSAS4689,1,8958713
L-8614959,OLSAS7000,1,1924386
L-9788949,OLSAS4220,1,1370912
L-1295686,OLSAS4373,1,3811154
L-7556023,OLSAS2974,1,338310
L-3336255,BRSAS6699,1,9307060
L-2444165,BRSAS6672,1,1425467
L-3357293,BRSAS2498,1,2896839
L-7500355,BRSAS6288,1,6673553
L-9758275,BRSAS3235,1,5803827
L-4590729,OLSAS5223,1,1463279
L-4246610,BRSAS3465,0,953665
L-4162507,BRSAS3476,1,9434770
L-6241609,OLSAS7109,1,1098265
L-8746887,OLSAS8061,1,3761789
L-7073039,BRSAS8570,1,8387507
L-9468744,BRSAS5275,1,1649595
L-4305803,BRSAS8753,1,5396701
L-5558934,BRSAS9067,1,1816808
L-5507580,OLSAS9281,1,858761
L-1462571,BRSAS1924,1,7357549
L-6858337,OLSAS7064,1,3743093
L-3715052,BRSAS4630,1,5752950
L-3221890,OLSAS1066,1,4158497
L-6118368,OLSAS1814,1,4943039
L-1305564,OLSAS8709,1,2615515
L-4352346,BRSAS5942,1,2886445
L-9855477,BRSAS5332,1,756965
L-8509561,BRSAS7987,1,8727286
L-4055553,BRSAS3734,1,1499846
L-5059885,OLSAS6158,1,1596392
L-4994643,BRSAS2514,1,2056625
L-4683272,BRSAS2004,1,3391065
L-1758372,BRSAS1749,1,8583250
L-4361819,OLSAS9113,1,1895865
L-3470734,BRSAS4890,1,8692392
L-8395522,OLSAS3642,1,1708607
L-2745816,OLSAS4553,1,247943
L-9407926,BRSAS7671,1,8295596
L-1760908,BRSAS3511,1,8911092
L-4685968,OLSAS3380,1,2710745
L-8597438,BRSAS9083,1,2284233
L-8129005,BRSAS4873,1,8274162
L-2934401,OLSAS8464,1,4890654
L-5469707,OLSAS4692,1,4024220
L-7760602,BRSAS4546,1,5828448
L-3214984,BRSAS8002,1,9265257
L-3728697,OLSAS5439,1,2817626
L-2142956,OLSAS8119,1,572559
L-1524038,BRSAS9612,1,6728453
L-7123685,OLSAS7037,1,2147810
L-3697705,BRSAS7389,1,4184107
L-9271261,BRSAS5373,1,2596287
L-8740090,OLSAS1802,1,1942019
L-1209800,BRSAS9347,1,1015166
L-8063254,BRSAS2749,1,2561925
L-9285957,BRSAS3401,1,8364633
L-7044711,BRSAS4634,1,7728532
L-5916754,OLSAS3099,1,2780866
L-9635034,BRSAS5121,1,4614831
L-4187671,OLSAS5782,1,4465529
L-9873617,OLSAS4392,1,4735798
L-4271207,OLSAS1863,1,3750954
L-2303305,OLSAS2460,1,3230074
L-6290337,BRSAS9963,1,385588
L-2715439,BRSAS8734,1,8492975
L-3282934,BRSAS3718,1,1839918
L-6458774,BRSAS8778,0,3730624
L-6140043,OLSAS4625,1,4921588
L-3023390,OLSAS8991,1,4496697
L-8483157,OLSAS1801,1,3825545
L-3236794,BRSAS5084,1,5217266
L-8801618,BRSAS9733,1,6263175
L-4676270,OLSAS3413,1,2148549
L-5193049,OLSAS9405,1,1712101
L-7894041,BRSAS4469,1,5354870
L-7294185,OLSAS7628,1,3560122
L-3989506,BRSAS8743,1,198781
L-2913077,OLSAS6320,1,4918643
L-6622739,OLSAS2512,1,2483230
L-6301507,OLSAS4345,1,584106
L-2193025,BRSAS4100,1,7053066
L-2930801,BRSAS6202,1,2052193
L-1652540,OLSAS1334,1,4418872
L-6002496,BRSAS2664,1,8678869
L-3059993,OLSAS1295,1,3038600
L-2392454,BRSAS4710,1,3677057
L-4782578,OLSAS1067,1,1921756
L-3603456,BRSAS1041,1,4359987
L-1261668,OLSAS6241,1,122808
L-4562472,OLSAS7892,1,2666493
L-4943855,BRSAS3081,1,9973333
L-8879039,BRSAS7920,1,3140594
L-7122977,BRSAS6315,1,9281780
L-6759632,BRSAS8849,1,8178978
L-6125245,OLSAS8031,1,4349420
L-2376023,OLSAS2872,1,896166
L-2748312,OLSAS6525,1,2088136
L-7718832,OLSAS7564,1,860520
L-1479194,OLSAS1549,0,2869106
L-6687637,BRSAS4849,1,4894893
L-7634688,BRSAS4790,1,2668249
L-7853783,BRSAS9557,1,9809835
L-8703509,BRSAS8901,1,7080627
L-4872708,OLSAS9383,1,1860867
L-4059140,BRSAS9227,1,2890802
L-1526953,BRSAS3006,1,404469
L-8536241,BRSAS6039,1,2241189
L-4089987,BRSAS3970,1,183787
L-6919641,OLSAS7098,1,3249719
L-6518807,OLSAS1597,1,3387366
L-7363568,OLSAS4151,1,3569170
L-5977281,BRSAS5415,1,398116
L-8271874,OLSAS8506,1,4583497
L-6963896,BRSAS6216,1,7121335
L-7681013,BRSAS6459,1,1715805
L-1954348,BRSAS8935,1,4084285
L-1952610,OLSAS6868,1,2137465
L-1619622,BRSAS5837,1,4917191
L-9882372,OLSAS3341,1,500798
L-6981696,BRSAS6286,1,2408723
L-2363282,BRSAS3303,1,9964598
L-4521940,BRSAS7226,1,3156708
L-4690739,OLSAS7901,1,4121208
L-6220650,BRSAS6515,1,3835349
L-6681517,BRSAS7195,1,3432466
L-5927220,BRSAS5427,1,3574760
L-3509714,BRSAS4370,1,2614534
L-6165443,BRSAS9560,1,3160702
L-2674129,OLSAS8496,1,3247349
L-3800821,BRSAS9902,1,9349235
L-1807866,BRSAS9748,1,8127647
L-5506053,OLSAS4475,1,2470940
L-1612993,BRSAS1312,1,8420197
L-4488982,OLSAS2688,1,949165
L-6712205,BRSAS4803,1,691857
L-3328018,OLSAS2403,1,1398475
L-8211593,BRSAS2844,1,9540751
L-4460884,OLSAS8479,1,3581315
L-2250566,BRSAS8181,1,9909506
L-7054708,BRSAS7509,1,8430563
L-8094017,OLSAS5945,1,3499011
L-8589822,BRSAS7276,1,260683
L-3196656,OLSAS8439,1,1034026
L-8632492,BRSAS7777,1,4882210
L-3415700,OLSAS7856,1,1086604
L-7749966,BRSAS7965,1,4357495
L-9520026,OLSAS7087,1,2911745
L-5377010,BRSAS5456,1,6396507
L-5156550,OLSAS7541,1,940263
L-5824981,BRSAS5136,1,5310451
L-6421650,BRSAS4170,1,8332723
L-9273336,BRSAS4160,1,3249902
L-2204395,BRSAS6140,1,3455185
L-3298879,BRSAS7802,1,3063564
L-1639222,OLSAS9931,1,4524113
L-1774837,BRSAS5204,1,2034886
L-1238076,BRSAS3701,1,1327404
L-9061466,OLSAS3385,1,844959
L-1438847,OLSAS2231,1,3524362
L-8263682,OLSAS9253,1,4722323
L-4631957,OLSAS1498,1,4360469
L-1316549,BRSAS2250,1,1370061
L-7490927,BRSAS7763,1,2060397
L-2476687,BRSAS9681,1,4738231
L-9044016,OLSAS5012,1,185332
L-5803152,OLSAS3727,1,3602489
L-2128020,OLSAS8668,1,1350116
L-7271507,BRSAS2488,1,8581391
L-9702554,OLSAS5741,1,2617479
L-2881753,BRSAS2567,1,3369109
L-7010616,BRSAS5836,0,9908669
L-2321567,OLSAS7982,1,1056287
L-7896560,OLSAS7363,1,2958533
L-7827702,BRSAS1678,1,9023099
L-9326620,BRSAS6709,1,6369733
L-1133505,BRSAS7684,1,5208704
L-7063318,OLSAS2076,1,3273780
L-1681030,BRSAS5078,1,1757882
L-6547555,BRSAS3489,1,1364165
L-5269435,OLSAS7281,1,225792
L-6142577,BRSAS6993,1,7674901
L-7712905,BRSAS7007,1,444931
L-3507796,OLSAS9434,1,1078597
L-4054126,BRSAS8007,1,2688037
L-6563343,OLSAS1707,1,2511237
L-5559698,OLSAS9768,1,2476777
L-6209441,BRSAS7286,1,3143256
L-1995188,OLSAS3179,0,577504
L-1907549,OLSAS3064,1,2966312
L-3511175,BRSAS3305,1,3150147
L-3735472,BRSAS4580,1,5248034
L-6178915,OLSAS3185,1,1327874
L-7741024,OLSAS9661,1,2576676
L-2403749,OLSAS2196,1,1587028
L-8135163,BRSAS6870,1,7470450
L-5045656,OLSAS6455,1,1214014
L-4969308,BRSAS4126,1,1500569
L-1656409,OLSAS7489,1,659032
L-8774657,OLSAS8246,1,377711
L-1317550,OLSAS9482,1,2928712
L-3315867,BRSAS7900,1,9060677
L-6410271,OLSAS8952,1,1937890
L-9110709,BRSAS4505,1,4144151
L-1783959,OLSAS1249,1,4275435
L-3153060,OLSAS2249,1,304304
L-7188176,BRSAS4363,1,9621960
L-9307343,BRSAS8501,1,4880327
L-4531545,BRSAS5038,1,661096
L-8760459,BRSAS3650,1,1232460
L-2005139,BRSAS7484,1,6809972
L-7907029,BRSAS4977,1,1027852
L-3588012,BRSAS6478,1,4218843
L-2897420,BRSAS4304,1,2825604
L-5512043,OLSAS2575,1,3556028
L-6796004,BRSAS1618,1,5882451
L-7347353,OLSAS6543,1,1473321
L-1287606,OLSAS8747,1,923771
L-7518397,OLSAS8204,1,2997940
L-2423214,OLSAS6489,1,3687027
L-8698174,OLSAS3160,1,1789849
L-5166032,BRSAS3580,1,6711301
L-5860958,BRSAS1365,0,4488911
L-7689027,BRSAS8639,1,4493784
L-1319377,OLSAS3899,1,4632624
L-3999316,OLSAS6878,1,3029053
L-5414833,BRSAS9017,1,7936191
L-9228784,OLSAS6135,1,3941771
L-3659310,OLSAS6417,1,4751679
L-6914884,OLSAS9204,1,2350913
L-2303904,BRSAS5341,1,7506058
L-1658289,OLSAS2292,0,2960885
L-3858071,OLSAS9877,1,1686203
L-1927565,BRSAS1084,1,2094684
L-6694288,OLSAS3823,1,3514561
L-6745174,OLSAS6865,1,4329991
L-5329836,BRSAS7353,1,7398002
L-1302281,OLSAS8691,1,620565
L-9657079,BRSAS7016,1,3742618
L-8302569,OLSAS4182,1,4568621
L-5650091,BRSAS1216,1,3133513
L-2969855,OLSAS3975,1,1922471
L-7938840,BRSAS3662,1,8362976
L-9191166,OLSAS8378,1,570772
L-8363971,BRSAS6393,1,1854625
L-9899476,OLSAS6855,1,1693238
L-1696608,BRSAS2842,1,8137038
L-4121137,OLSAS3281,1,4234086
L-9573824,BRSAS3166,1,5169971
L-6023159,OLSAS3713,1,1160218
L-9394895,BRSAS7590,1,9522305
L-7516300,BRSAS7849,1,1067717
L-4454505,BRSAS7247,1,8732521
L-5526581,BRSAS4819,1,1049212
L-3602895,BRSAS3420,1,6190842
L-3782864,BRSAS9744,1,8504954
L-2502673,OLSAS2248,1,4781733
L-6236128,OLSAS8470,1,1939190
L-1890450,BRSAS8896,1,325800
L-4664237,OLSAS9423,1,1626284
L-1158066,OLSAS3995,1,1746555
L-3282759,OLSAS4050,1,461320
L-7241098,BRSAS1109,1,3994355
L-9161217,OLSAS6452,1,2166768
L-8623905,OLSAS9555,1,4806808
L-9300954,OLSAS8298,1,1156547
L-6918568,BRSAS5557,1,8574253
L-2595458,BRSAS4611,1,602170
L-2452155,BRSAS3613,1,4747123
L-2623195,BRSAS2285,1,5226476
L-6118253,BRSAS5904,1,8164400
L-6220768,BRSAS1843,1,4057924
L-8367074,BRSAS3554,1,5119612
L-7045137,BRSAS5245,1,7208780
L-4613644,BRSAS9285,1,1798166
L-1563858,OLSAS5907,1,2607362
L-9416798,OLSAS5979,1,3973433
L-7712489,BRSAS2313,1,598620
L-7249165,OLSAS2819,1,3688919
L-1543430,OLSAS7551,1,3320784
L-7439461,OLSAS5173,1,768707
L-3678832,BRSAS7344,1,9970358
L-5854487,OLSAS8235,1,602783
L-5275541,BRSAS5470,1,5404672
L-5142239,BRSAS6642,1,6263857
L-7998683,BRSAS2547,1,9236540
L-1901281,BRSAS4635,1,6105231
L-7717780,BRSAS4938,1,3022272
L-4054206,BRSAS3951,1,5907921
L-3779704,OLSAS4478,1,1652564
L-9707250,OLSAS8960,1,2170269
L-9258604,BRSAS6585,1,1985130
L-8069016,BRSAS6025,1,412451
L-3222969,OLSAS7097,1,686278
L-1979970,OLSAS9375,1,4591627
L-7218601,OLSAS3742,1,936840
L-7092798,OLSAS9038,1,4170930
L-8143820,BRSAS8981,1,7168917
L-1773287,OLSAS4473,1,4209869
L-2024450,BRSAS3148,1,3485650
